Data;Período;Produto;Qtd
27/09/2026;Manhã;Pão francês;5
27/09/2026;Manhã;Sashimi;1
27/09/2026;Manhã;Sushi;2
27/09/2026;Manhã;Temaki;2
27/09/2026;Manhã;Torta de limão;1
27/09/2026;Tarde;Beijinho;1
27/09/2026;Tarde;Bolo de chocolate;3
27/09/2026;Tarde;Brigadeiro;4
27/09/2026;Tarde;Ceviche;7
27/09/2026;Tarde;Coxinha;4
27/09/2026;Tarde;Croissant;3
27/09/2026;Tarde;Enroladinho de presunto e queijo;4
27/09/2026;Tarde;Espetinho de carne;8
27/09/2026;Tarde;Frango assado;9
27/09/2026;Tarde;Frango temperado;7
27/09/2026;Tarde;Hambúrguer artesanal;10
27/09/2026;Tarde;Kafta;10
27/09/2026;Tarde;Lasanha;9
27/09/2026;Tarde;Linguiça artesanal;4
27/09/2026;Tarde;Macarrão à bolonhesa;10
27/09/2026;Tarde;Maki;3
27/09/2026;Tarde;Marmita de arroz e feijão;8
27/09/2026;Tarde;Pudim;5
27/09/2026;Tarde;Purê de batata;4
27/09/2026;Tarde;Pão de queijo;4
27/09/2026;Tarde;Pão francês;6
27/09/2026;Tarde;Sashimi;5
27/09/2026;Tarde;Sushi;1
27/09/2026;Tarde;Temaki;0
27/09/2026;Tarde;Torta de limão;2
27/09/2026;Noite;Beijinho;3
27/09/2026;Noite;Bolo de chocolate;2
27/09/2026;Noite;Brigadeiro;3
27/09/2026;Noite;Ceviche;4
27/09/2026;Noite;Coxinha;7
27/09/2026;Noite;Croissant;4
27/09/2026;Noite;Enroladinho de presunto e queijo;5
27/09/2026;Noite;Espetinho de carne;8
27/09/2026;Noite;Frango assado;1
27/09/2026;Noite;Frango temperado;3
27/09/2026;Noite;Hambúrguer artesanal;9
27/09/2026;Noite;Kafta;10
27/09/2026;Noite;Lasanha;4
27/09/2026;Noite;Linguiça artesanal;10
27/09/2026;Noite;Macarrão à bolonhesa;5
27/09/2026;Noite;Maki;10
27/09/2026;Noite;Marmita de arroz e feijão;6
27/09/2026;Noite;Pudim;5
27/09/2026;Noite;Purê de batata;3
27/09/2026;Noite;Pão de queijo;0
27/09/2026;Noite;Pão francês;1
27/09/2026;Noite;Sashimi;6
27/09/2026;Noite;Sushi;5
27/09/2026;Noite;Temaki;4
27/09/2026;Noite;Torta de limão;2
28/09/2026;Manhã;Beijinho;1
28/09/2026;Manhã;Bolo de chocolate;3
28/09/2026;Manhã;Brigadeiro;3
28/09/2026;Manhã;Ceviche;2
28/09/2026;Manhã;Coxinha;4
28/09/2026;Manhã;Croissant;5
28/09/2026;Manhã;Enroladinho de presunto e queijo;3
28/09/2026;Manhã;Espetinho de carne;2
28/09/2026;Manhã;Frango assado;1
28/09/2026;Manhã;Frango temperado;2
28/09/2026;Manhã;Hambúrguer artesanal;5
28/09/2026;Manhã;Kafta;4
28/09/2026;Manhã;Lasanha;3
28/09/2026;Manhã;Linguiça artesanal;4
28/09/2026;Manhã;Macarrão à bolonhesa;1
28/09/2026;Manhã;Maki;0
28/09/2026;Manhã;Marmita de arroz e feijão;4
28/09/2026;Manhã;Pudim;1
28/09/2026;Manhã;Purê de batata;2
28/09/2026;Manhã;Pão de queijo;7
28/09/2026;Manhã;Pão francês;6
28/09/2026;Manhã;Sashimi;1
28/09/2026;Manhã;Sushi;1
28/09/2026;Manhã;Temaki;0
28/09/2026;Manhã;Torta de limão;4
28/09/2026;Tarde;Beijinho;3
28/09/2026;Tarde;Bolo de chocolate;0
28/09/2026;Tarde;Brigadeiro;5
28/09/2026;Tarde;Ceviche;1
28/09/2026;Tarde;Coxinha;4
28/09/2026;Tarde;Croissant;1
28/09/2026;Tarde;Enroladinho de presunto e queijo;3
28/09/2026;Tarde;Espetinho de carne;4
28/09/2026;Tarde;Frango assado;5
28/09/2026;Tarde;Frango temperado;7
28/09/2026;Tarde;Hambúrguer artesanal;5
28/09/2026;Tarde;Kafta;5
28/09/2026;Tarde;Lasanha;7
28/09/2026;Tarde;Linguiça artesanal;5
28/09/2026;Tarde;Macarrão à bolonhesa;5
28/09/2026;Tarde;Maki;2
28/09/2026;Tarde;Marmita de arroz e feijão;10
28/09/2026;Tarde;Pudim;3
28/09/2026;Tarde;Purê de batata;4
28/09/2026;Tarde;Pão de queijo;3
28/09/2026;Tarde;Pão francês;2
28/09/2026;Tarde;Sashimi;2
28/09/2026;Tarde;Sushi;1
28/09/2026;Tarde;Temaki;5
28/09/2026;Tarde;Torta de limão;3
28/09/2026;Noite;Beijinho;1
28/09/2026;Noite;Bolo de chocolate;5
28/09/2026;Noite;Brigadeiro;0
28/09/2026;Noite;Ceviche;2
28/09/2026;Noite;Coxinha;0
28/09/2026;Noite;Croissant;2
28/09/2026;Noite;Enroladinho de presunto e queijo;3
28/09/2026;Noite;Espetinho de carne;7
28/09/2026;Noite;Frango assado;4
28/09/2026;Noite;Frango temperado;7
28/09/2026;Noite;Hambúrguer artesanal;10
28/09/2026;Noite;Kafta;8
28/09/2026;Noite;Lasanha;2
28/09/2026;Noite;Linguiça artesanal;9
28/09/2026;Noite;Macarrão à bolonhesa;7
28/09/2026;Noite;Maki;6
28/09/2026;Noite;Marmita de arroz e feijão;5
28/09/2026;Noite;Pudim;3
28/09/2026;Noite;Purê de batata;6
28/09/2026;Noite;Pão de queijo;0
28/09/2026;Noite;Pão francês;2
28/09/2026;Noite;Sashimi;5
28/09/2026;Noite;Sushi;5
28/09/2026;Noite;Temaki;2
28/09/2026;Noite;Torta de limão;2
29/09/2026;Manhã;Beijinho;2
29/09/2026;Manhã;Bolo de chocolate;5
29/09/2026;Manhã;Brigadeiro;1
29/09/2026;Manhã;Ceviche;1
29/09/2026;Manhã;Coxinha;3
29/09/2026;Manhã;Croissant;2
29/09/2026;Manhã;Enroladinho de presunto e queijo;4
29/09/2026;Manhã;Espetinho de carne;2
29/09/2026;Manhã;Frango assado;4
29/09/2026;Manhã;Frango temperado;1
29/09/2026;Manhã;Hambúrguer artesanal;3
29/09/2026;Manhã;Kafta;3
29/09/2026;Manhã;Lasanha;0
29/09/2026;Manhã;Linguiça artesanal;1
29/09/2026;Manhã;Macarrão à bolonhesa;4
29/09/2026;Manhã;Maki;0
29/09/2026;Manhã;Marmita de arroz e feijão;0
29/09/2026;Manhã;Pudim;2
29/09/2026;Manhã;Purê de batata;3
29/09/2026;Manhã;Pão de queijo;2
29/09/2026;Manhã;Pão francês;5
29/09/2026;Manhã;Sashimi;3
29/09/2026;Manhã;Sushi;1
29/09/2026;Manhã;Temaki;0
29/09/2026;Manhã;Torta de limão;0
29/09/2026;Tarde;Beijinho;1
29/09/2026;Tarde;Bolo de chocolate;5
29/09/2026;Tarde;Brigadeiro;0
29/09/2026;Tarde;Ceviche;2
29/09/2026;Tarde;Coxinha;3
29/09/2026;Tarde;Croissant;3
29/09/2026;Tarde;Enroladinho de presunto e queijo;3
29/09/2026;Tarde;Espetinho de carne;6
29/09/2026;Tarde;Frango assado;5
29/09/2026;Tarde;Frango temperado;9
29/09/2026;Tarde;Hambúrguer artesanal;6
29/09/2026;Tarde;Kafta;3
29/09/2026;Tarde;Lasanha;9
29/09/2026;Tarde;Linguiça artesanal;4
29/09/2026;Tarde;Macarrão à bolonhesa;8
29/09/2026;Tarde;Maki;0
29/09/2026;Tarde;Marmita de arroz e feijão;4
29/09/2026;Tarde;Pudim;1
29/09/2026;Tarde;Purê de batata;6
29/09/2026;Tarde;Pão de queijo;6
29/09/2026;Tarde;Pão francês;1
29/09/2026;Tarde;Sashimi;2
29/09/2026;Tarde;Sushi;3
29/09/2026;Tarde;Temaki;0
29/09/2026;Tarde;Torta de limão;5
29/09/2026;Noite;Beijinho;2
29/09/2026;Noite;Bolo de chocolate;3
29/09/2026;Noite;Brigadeiro;0
29/09/2026;Noite;Ceviche;2
29/09/2026;Noite;Coxinha;8
29/09/2026;Noite;Croissant;2
29/09/2026;Noite;Enroladinho de presunto e queijo;1
29/09/2026;Noite;Espetinho de carne;9
29/09/2026;Noite;Frango assado;2
29/09/2026;Noite;Frango temperado;6
29/09/2026;Noite;Hambúrguer artesanal;9
29/09/2026;Noite;Kafta;4
29/09/2026;Noite;Lasanha;1
29/09/2026;Noite;Linguiça artesanal;4
29/09/2026;Noite;Macarrão à bolonhesa;3
29/09/2026;Noite;Maki;7
29/09/2026;Noite;Marmita de arroz e feijão;1
29/09/2026;Noite;Pudim;0
29/09/2026;Noite;Purê de batata;4
29/09/2026;Noite;Pão de queijo;2
29/09/2026;Noite;Pão francês;4
29/09/2026;Noite;Sashimi;3
29/09/2026;Noite;Sushi;2
29/09/2026;Noite;Temaki;4
29/09/2026;Noite;Torta de limão;2
30/09/2026;Manhã;Beijinho;1
30/09/2026;Manhã;Bolo de chocolate;2
30/09/2026;Manhã;Brigadeiro;2
30/09/2026;Manhã;Ceviche;1
30/09/2026;Manhã;Coxinha;1
30/09/2026;Manhã;Croissant;8
30/09/2026;Manhã;Enroladinho de presunto e queijo;4
30/09/2026;Manhã;Espetinho de carne;2
30/09/2026;Manhã;Frango assado;5
30/09/2026;Manhã;Frango temperado;2
30/09/2026;Manhã;Hambúrguer artesanal;2
30/09/2026;Manhã;Kafta;2
30/09/2026;Manhã;Lasanha;0
30/09/2026;Manhã;Linguiça artesanal;3
30/09/2026;Manhã;Macarrão à bolonhesa;5
30/09/2026;Manhã;Maki;0
30/09/2026;Manhã;Marmita de arroz e feijão;4
30/09/2026;Manhã;Pudim;3
30/09/2026;Manhã;Purê de batata;2
30/09/2026;Manhã;Pão de queijo;9
30/09/2026;Manhã;Pão francês;6
30/09/2026;Manhã;Sashimi;0
30/09/2026;Manhã;Sushi;1
30/09/2026;Manhã;Temaki;0
30/09/2026;Manhã;Torta de limão;2
30/09/2026;Tarde;Beijinho;3
30/09/2026;Tarde;Bolo de chocolate;5
30/09/2026;Tarde;Brigadeiro;2
30/09/2026;Tarde;Ceviche;2
30/09/2026;Tarde;Coxinha;4
30/09/2026;Tarde;Croissant;3
30/09/2026;Tarde;Enroladinho de presunto e queijo;3
30/09/2026;Tarde;Espetinho de carne;2
30/09/2026;Tarde;Frango assado;3
30/09/2026;Tarde;Frango temperado;10
30/09/2026;Tarde;Hambúrguer artesanal;8
30/09/2026;Tarde;Kafta;4
30/09/2026;Tarde;Lasanha;6
30/09/2026;Tarde;Linguiça artesanal;3
30/09/2026;Tarde;Macarrão à bolonhesa;8
30/09/2026;Tarde;Maki;3
30/09/2026;Tarde;Marmita de arroz e feijão;10
30/09/2026;Tarde;Pudim;2
30/09/2026;Tarde;Purê de batata;8
30/09/2026;Tarde;Pão de queijo;3
30/09/2026;Tarde;Pão francês;4
30/09/2026;Tarde;Sashimi;2
30/09/2026;Tarde;Sushi;5
30/09/2026;Tarde;Temaki;3
30/09/2026;Tarde;Torta de limão;7
30/09/2026;Noite;Beijinho;4
30/09/2026;Noite;Bolo de chocolate;1
30/09/2026;Noite;Brigadeiro;1
30/09/2026;Noite;Ceviche;3
30/09/2026;Noite;Coxinha;4
30/09/2026;Noite;Croissant;3
30/09/2026;Noite;Enroladinho de presunto e queijo;1
30/09/2026;Noite;Espetinho de carne;9
30/09/2026;Noite;Frango assado;2
30/09/2026;Noite;Frango temperado;5
30/09/2026;Noite;Hambúrguer artesanal;10
30/09/2026;Noite;Kafta;4
30/09/2026;Noite;Lasanha;5
30/09/2026;Noite;Linguiça artesanal;10
30/09/2026;Noite;Macarrão à bolonhesa;4
30/09/2026;Noite;Maki;1
30/09/2026;Noite;Marmita de arroz e feijão;1
30/09/2026;Noite;Pudim;3
30/09/2026;Noite;Purê de batata;0
30/09/2026;Noite;Pão de queijo;1
30/09/2026;Noite;Pão francês;1
30/09/2026;Noite;Sashimi;3
30/09/2026;Noite;Sushi;1
30/09/2026;Noite;Temaki;5
30/09/2026;Noite;Torta de limão;2
