Data;Período;Produto;Qtd
27/08/2026;Manhã;Pão francês;3
27/08/2026;Manhã;Sashimi;2
27/08/2026;Manhã;Sushi;0
27/08/2026;Manhã;Temaki;4
27/08/2026;Manhã;Torta de limão;9
27/08/2026;Tarde;Beijinho;2
27/08/2026;Tarde;Bolo de chocolate;6
27/08/2026;Tarde;Brigadeiro;4
27/08/2026;Tarde;Ceviche;2
27/08/2026;Tarde;Coxinha;5
27/08/2026;Tarde;Croissant;3
27/08/2026;Tarde;Enroladinho de presunto e queijo;2
27/08/2026;Tarde;Espetinho de carne;1
27/08/2026;Tarde;Frango assado;3
27/08/2026;Tarde;Frango temperado;2
27/08/2026;Tarde;Hambúrguer artesanal;1
27/08/2026;Tarde;Kafta;1
27/08/2026;Tarde;Lasanha;0
27/08/2026;Tarde;Linguiça artesanal;0
27/08/2026;Tarde;Macarrão à bolonhesa;6
27/08/2026;Tarde;Maki;5
27/08/2026;Tarde;Marmita de arroz e feijão;5
27/08/2026;Tarde;Pudim;3
27/08/2026;Tarde;Purê de batata;1
27/08/2026;Tarde;Pão de queijo;3
27/08/2026;Tarde;Pão francês;3
27/08/2026;Tarde;Sashimi;5
27/08/2026;Tarde;Sushi;3
27/08/2026;Tarde;Temaki;6
27/08/2026;Tarde;Torta de limão;3
27/08/2026;Noite;Beijinho;2
27/08/2026;Noite;Bolo de chocolate;5
27/08/2026;Noite;Brigadeiro;6
27/08/2026;Noite;Ceviche;10
27/08/2026;Noite;Coxinha;3
27/08/2026;Noite;Croissant;2
27/08/2026;Noite;Enroladinho de presunto e queijo;3
27/08/2026;Noite;Espetinho de carne;6
27/08/2026;Noite;Frango assado;1
27/08/2026;Noite;Frango temperado;1
27/08/2026;Noite;Hambúrguer artesanal;1
27/08/2026;Noite;Kafta;4
27/08/2026;Noite;Lasanha;1
27/08/2026;Noite;Linguiça artesanal;2
27/08/2026;Noite;Macarrão à bolonhesa;2
27/08/2026;Noite;Maki;7
27/08/2026;Noite;Marmita de arroz e feijão;2
27/08/2026;Noite;Pudim;7
27/08/2026;Noite;Purê de batata;1
27/08/2026;Noite;Pão de queijo;0
27/08/2026;Noite;Pão francês;1
27/08/2026;Noite;Sashimi;5
27/08/2026;Noite;Sushi;10
27/08/2026;Noite;Temaki;6
27/08/2026;Noite;Torta de limão;6
28/08/2026;Manhã;Beijinho;6
28/08/2026;Manhã;Bolo de chocolate;6
28/08/2026;Manhã;Brigadeiro;8
28/08/2026;Manhã;Ceviche;1
28/08/2026;Manhã;Coxinha;3
28/08/2026;Manhã;Croissant;7
28/08/2026;Manhã;Enroladinho de presunto e queijo;6
28/08/2026;Manhã;Espetinho de carne;1
28/08/2026;Manhã;Frango assado;0
28/08/2026;Manhã;Frango temperado;1
28/08/2026;Manhã;Hambúrguer artesanal;2
28/08/2026;Manhã;Kafta;0
28/08/2026;Manhã;Lasanha;2
28/08/2026;Manhã;Linguiça artesanal;3
28/08/2026;Manhã;Macarrão à bolonhesa;2
28/08/2026;Manhã;Maki;1
28/08/2026;Manhã;Marmita de arroz e feijão;3
28/08/2026;Manhã;Pudim;6
28/08/2026;Manhã;Purê de batata;2
28/08/2026;Manhã;Pão de queijo;10
28/08/2026;Manhã;Pão francês;8
28/08/2026;Manhã;Sashimi;3
28/08/2026;Manhã;Sushi;3
28/08/2026;Manhã;Temaki;4
28/08/2026;Manhã;Torta de limão;6
28/08/2026;Tarde;Beijinho;4
28/08/2026;Tarde;Bolo de chocolate;6
28/08/2026;Tarde;Brigadeiro;8
28/08/2026;Tarde;Ceviche;6
28/08/2026;Tarde;Coxinha;6
28/08/2026;Tarde;Croissant;3
28/08/2026;Tarde;Enroladinho de presunto e queijo;9
28/08/2026;Tarde;Espetinho de carne;4
28/08/2026;Tarde;Frango assado;10
28/08/2026;Tarde;Frango temperado;3
28/08/2026;Tarde;Hambúrguer artesanal;3
28/08/2026;Tarde;Kafta;2
28/08/2026;Tarde;Lasanha;3
28/08/2026;Tarde;Linguiça artesanal;4
28/08/2026;Tarde;Macarrão à bolonhesa;5
28/08/2026;Tarde;Maki;8
28/08/2026;Tarde;Marmita de arroz e feijão;4
28/08/2026;Tarde;Pudim;10
28/08/2026;Tarde;Purê de batata;7
28/08/2026;Tarde;Pão de queijo;1
28/08/2026;Tarde;Pão francês;3
28/08/2026;Tarde;Sashimi;3
28/08/2026;Tarde;Sushi;3
28/08/2026;Tarde;Temaki;5
28/08/2026;Tarde;Torta de limão;10
28/08/2026;Noite;Beijinho;6
28/08/2026;Noite;Bolo de chocolate;5
28/08/2026;Noite;Brigadeiro;8
28/08/2026;Noite;Ceviche;10
28/08/2026;Noite;Coxinha;4
28/08/2026;Noite;Croissant;3
28/08/2026;Noite;Enroladinho de presunto e queijo;6
28/08/2026;Noite;Espetinho de carne;3
28/08/2026;Noite;Frango assado;2
28/08/2026;Noite;Frango temperado;2
28/08/2026;Noite;Hambúrguer artesanal;2
28/08/2026;Noite;Kafta;2
28/08/2026;Noite;Lasanha;0
28/08/2026;Noite;Linguiça artesanal;3
28/08/2026;Noite;Macarrão à bolonhesa;1
28/08/2026;Noite;Maki;7
28/08/2026;Noite;Marmita de arroz e feijão;4
28/08/2026;Noite;Pudim;3
28/08/2026;Noite;Purê de batata;2
28/08/2026;Noite;Pão de queijo;3
28/08/2026;Noite;Pão francês;1
28/08/2026;Noite;Sashimi;4
28/08/2026;Noite;Sushi;7
28/08/2026;Noite;Temaki;8
28/08/2026;Noite;Torta de limão;8
29/08/2026;Manhã;Beijinho;7
29/08/2026;Manhã;Bolo de chocolate;6
29/08/2026;Manhã;Brigadeiro;4
29/08/2026;Manhã;Ceviche;3
29/08/2026;Manhã;Coxinha;2
29/08/2026;Manhã;Croissant;8
29/08/2026;Manhã;Enroladinho de presunto e queijo;7
29/08/2026;Manhã;Espetinho de carne;0
29/08/2026;Manhã;Frango assado;3
29/08/2026;Manhã;Frango temperado;1
29/08/2026;Manhã;Hambúrguer artesanal;0
29/08/2026;Manhã;Kafta;0
29/08/2026;Manhã;Lasanha;1
29/08/2026;Manhã;Linguiça artesanal;0
29/08/2026;Manhã;Macarrão à bolonhesa;2
29/08/2026;Manhã;Maki;4
29/08/2026;Manhã;Marmita de arroz e feijão;2
29/08/2026;Manhã;Pudim;6
29/08/2026;Manhã;Purê de batata;2
29/08/2026;Manhã;Pão de queijo;5
29/08/2026;Manhã;Pão francês;9
29/08/2026;Manhã;Sashimi;4
29/08/2026;Manhã;Sushi;2
29/08/2026;Manhã;Temaki;2
29/08/2026;Manhã;Torta de limão;3
29/08/2026;Tarde;Beijinho;6
29/08/2026;Tarde;Bolo de chocolate;6
29/08/2026;Tarde;Brigadeiro;5
29/08/2026;Tarde;Ceviche;2
29/08/2026;Tarde;Coxinha;5
29/08/2026;Tarde;Croissant;3
29/08/2026;Tarde;Enroladinho de presunto e queijo;6
29/08/2026;Tarde;Espetinho de carne;2
29/08/2026;Tarde;Frango assado;8
29/08/2026;Tarde;Frango temperado;4
29/08/2026;Tarde;Hambúrguer artesanal;3
29/08/2026;Tarde;Kafta;3
29/08/2026;Tarde;Lasanha;2
29/08/2026;Tarde;Linguiça artesanal;4
29/08/2026;Tarde;Macarrão à bolonhesa;6
29/08/2026;Tarde;Maki;3
29/08/2026;Tarde;Marmita de arroz e feijão;3
29/08/2026;Tarde;Pudim;7
29/08/2026;Tarde;Purê de batata;6
29/08/2026;Tarde;Pão de queijo;3
29/08/2026;Tarde;Pão francês;3
29/08/2026;Tarde;Sashimi;10
29/08/2026;Tarde;Sushi;6
29/08/2026;Tarde;Temaki;7
29/08/2026;Tarde;Torta de limão;4
29/08/2026;Noite;Beijinho;3
29/08/2026;Noite;Bolo de chocolate;4
29/08/2026;Noite;Brigadeiro;6
29/08/2026;Noite;Ceviche;10
29/08/2026;Noite;Coxinha;2
29/08/2026;Noite;Croissant;1
29/08/2026;Noite;Enroladinho de presunto e queijo;2
29/08/2026;Noite;Espetinho de carne;6
29/08/2026;Noite;Frango assado;3
29/08/2026;Noite;Frango temperado;0
29/08/2026;Noite;Hambúrguer artesanal;7
29/08/2026;Noite;Kafta;6
29/08/2026;Noite;Lasanha;1
29/08/2026;Noite;Linguiça artesanal;8
29/08/2026;Noite;Macarrão à bolonhesa;1
29/08/2026;Noite;Maki;7
29/08/2026;Noite;Marmita de arroz e feijão;2
29/08/2026;Noite;Pudim;10
29/08/2026;Noite;Purê de batata;4
29/08/2026;Noite;Pão de queijo;2
29/08/2026;Noite;Pão francês;1
29/08/2026;Noite;Sashimi;8
29/08/2026;Noite;Sushi;7
29/08/2026;Noite;Temaki;10
29/08/2026;Noite;Torta de limão;3
30/08/2026;Manhã;Beijinho;2
30/08/2026;Manhã;Bolo de chocolate;5
30/08/2026;Manhã;Brigadeiro;5
30/08/2026;Manhã;Ceviche;3
30/08/2026;Manhã;Coxinha;9
30/08/2026;Manhã;Croissant;5
30/08/2026;Manhã;Enroladinho de presunto e queijo;5
30/08/2026;Manhã;Espetinho de carne;3
30/08/2026;Manhã;Frango assado;1
30/08/2026;Manhã;Frango temperado;1
30/08/2026;Manhã;Hambúrguer artesanal;4
30/08/2026;Manhã;Kafta;4
30/08/2026;Manhã;Lasanha;5
30/08/2026;Manhã;Linguiça artesanal;2
30/08/2026;Manhã;Macarrão à bolonhesa;3
30/08/2026;Manhã;Maki;1
30/08/2026;Manhã;Marmita de arroz e feijão;0
30/08/2026;Manhã;Pudim;4
30/08/2026;Manhã;Purê de batata;2
30/08/2026;Manhã;Pão de queijo;6
30/08/2026;Manhã;Pão francês;2
30/08/2026;Manhã;Sashimi;4
30/08/2026;Manhã;Sushi;1
30/08/2026;Manhã;Temaki;3
30/08/2026;Manhã;Torta de limão;5
30/08/2026;Tarde;Beijinho;3
30/08/2026;Tarde;Bolo de chocolate;3
30/08/2026;Tarde;Brigadeiro;3
30/08/2026;Tarde;Ceviche;6
30/08/2026;Tarde;Coxinha;7
30/08/2026;Tarde;Croissant;2
30/08/2026;Tarde;Enroladinho de presunto e queijo;4
30/08/2026;Tarde;Espetinho de carne;2
30/08/2026;Tarde;Frango assado;3
30/08/2026;Tarde;Frango temperado;8
30/08/2026;Tarde;Hambúrguer artesanal;3
30/08/2026;Tarde;Kafta;4
30/08/2026;Tarde;Lasanha;4
30/08/2026;Tarde;Linguiça artesanal;6
30/08/2026;Tarde;Macarrão à bolonhesa;4
30/08/2026;Tarde;Maki;3
30/08/2026;Tarde;Marmita de arroz e feijão;9
30/08/2026;Tarde;Pudim;7
30/08/2026;Tarde;Purê de batata;5
30/08/2026;Tarde;Pão de queijo;4
30/08/2026;Tarde;Pão francês;4
30/08/2026;Tarde;Sashimi;0
30/08/2026;Tarde;Sushi;5
30/08/2026;Tarde;Temaki;4
30/08/2026;Tarde;Torta de limão;9
30/08/2026;Noite;Beijinho;7
30/08/2026;Noite;Bolo de chocolate;9
30/08/2026;Noite;Brigadeiro;4
30/08/2026;Noite;Ceviche;9
30/08/2026;Noite;Coxinha;4
30/08/2026;Noite;Croissant;6
30/08/2026;Noite;Enroladinho de presunto e queijo;4
30/08/2026;Noite;Espetinho de carne;8
30/08/2026;Noite;Frango assado;3
30/08/2026;Noite;Frango temperado;4
30/08/2026;Noite;Hambúrguer artesanal;10
30/08/2026;Noite;Kafta;6
30/08/2026;Noite;Lasanha;4
30/08/2026;Noite;Linguiça artesanal;4
30/08/2026;Noite;Macarrão à bolonhesa;2
30/08/2026;Noite;Maki;9
30/08/2026;Noite;Marmita de arroz e feijão;3
30/08/2026;Noite;Pudim;2
30/08/2026;Noite;Purê de batata;3
30/08/2026;Noite;Pão de queijo;0
30/08/2026;Noite;Pão francês;3
30/08/2026;Noite;Sashimi;5
30/08/2026;Noite;Sushi;5
30/08/2026;Noite;Temaki;8
30/08/2026;Noite;Torta de limão;4
31/08/2026;Manhã;Beijinho;1
31/08/2026;Manhã;Bolo de chocolate;4
31/08/2026;Manhã;Brigadeiro;2
31/08/2026;Manhã;Ceviche;0
31/08/2026;Manhã;Coxinha;2
31/08/2026;Manhã;Croissant;9
31/08/2026;Manhã;Enroladinho de presunto e queijo;2
31/08/2026;Manhã;Espetinho de carne;2
31/08/2026;Manhã;Frango assado;2
31/08/2026;Manhã;Frango temperado;2
31/08/2026;Manhã;Hambúrguer artesanal;1
31/08/2026;Manhã;Kafta;2
31/08/2026;Manhã;Lasanha;3
31/08/2026;Manhã;Linguiça artesanal;0
31/08/2026;Manhã;Macarrão à bolonhesa;0
31/08/2026;Manhã;Maki;0
31/08/2026;Manhã;Marmita de arroz e feijão;1
31/08/2026;Manhã;Pudim;6
31/08/2026;Manhã;Purê de batata;4
31/08/2026;Manhã;Pão de queijo;2
31/08/2026;Manhã;Pão francês;7
31/08/2026;Manhã;Sashimi;2
31/08/2026;Manhã;Sushi;3
31/08/2026;Manhã;Temaki;2
31/08/2026;Manhã;Torta de limão;1
31/08/2026;Tarde;Beijinho;4
31/08/2026;Tarde;Bolo de chocolate;4
31/08/2026;Tarde;Brigadeiro;1
31/08/2026;Tarde;Ceviche;2
31/08/2026;Tarde;Coxinha;2
31/08/2026;Tarde;Croissant;1
31/08/2026;Tarde;Enroladinho de presunto e queijo;5
31/08/2026;Tarde;Espetinho de carne;7
31/08/2026;Tarde;Frango assado;4
31/08/2026;Tarde;Frango temperado;4
31/08/2026;Tarde;Hambúrguer artesanal;2
31/08/2026;Tarde;Kafta;2
31/08/2026;Tarde;Lasanha;1
31/08/2026;Tarde;Linguiça artesanal;0
31/08/2026;Tarde;Macarrão à bolonhesa;4
31/08/2026;Tarde;Maki;4
31/08/2026;Tarde;Marmita de arroz e feijão;7
31/08/2026;Tarde;Pudim;5
31/08/2026;Tarde;Purê de batata;7
31/08/2026;Tarde;Pão de queijo;1
31/08/2026;Tarde;Pão francês;2
31/08/2026;Tarde;Sashimi;5
31/08/2026;Tarde;Sushi;1
31/08/2026;Tarde;Temaki;3
31/08/2026;Tarde;Torta de limão;7
31/08/2026;Noite;Beijinho;5
31/08/2026;Noite;Bolo de chocolate;4
31/08/2026;Noite;Brigadeiro;3
31/08/2026;Noite;Ceviche;3
31/08/2026;Noite;Coxinha;3
31/08/2026;Noite;Croissant;1
31/08/2026;Noite;Enroladinho de presunto e queijo;3
31/08/2026;Noite;Espetinho de carne;4
31/08/2026;Noite;Frango assado;4
31/08/2026;Noite;Frango temperado;2
31/08/2026;Noite;Hambúrguer artesanal;5
31/08/2026;Noite;Kafta;7
31/08/2026;Noite;Lasanha;1
31/08/2026;Noite;Linguiça artesanal;3
31/08/2026;Noite;Macarrão à bolonhesa;3
31/08/2026;Noite;Maki;6
31/08/2026;Noite;Marmita de arroz e feijão;2
31/08/2026;Noite;Pudim;4
31/08/2026;Noite;Purê de batata;3
31/08/2026;Noite;Pão de queijo;2
31/08/2026;Noite;Pão francês;3
31/08/2026;Noite;Sashimi;5
31/08/2026;Noite;Sushi;7
31/08/2026;Noite;Temaki;4
31/08/2026;Noite;Torta de limão;2
